transaction_id,user_id,device_id,transaction_amount,currency,payment_mode,merchant_category,transaction_city,transaction_hour,new_device,location_change,failed_attempts_24h,transactions_last_1h,ip_risk_score,vpn_used,international_transaction,fraud_probability,risk_score,risk_level,decision,is_fraud
TXN512771,U100166,D201405,1257.57,INR,UPI,Entertainment,Ahmedabad,8,Yes,Yes,0,2,46.3,No,No,28.46,28.46,Low,APPROVE,0
TXN512772,U100268,D202030,2286.3,INR,UPI,Utilities,Nagpur,15,Yes,No,0,4,3.04,No,No,17.69,17.69,Low,APPROVE,0
TXN512773,U101217,D202663,296.01,INR,UPI,Shopping,Delhi,1,No,No,0,9,15.79,No,No,26.03,26.03,Low,APPROVE,0
TXN512774,U100929,D201204,8782.05,INR,UPI,Healthcare,Mumbai,20,No,No,1,2,87.22,No,No,2.88,2.88,Low,APPROVE,0
TXN512775,U101147,D202008,1060.55,INR,UPI,Education,Delhi,14,No,No,0,4,43.55,No,No,0.1,0.1,Low,APPROVE,0
TXN512776,U101294,D200497,3362.73,INR,UPI,Food,Kolkata,12,No,Yes,0,13,4.39,No,No,33.79,33.79,Low,APPROVE,0
TXN512777,U101081,D201662,13928.08,INR,Credit Card,Gaming,Pune,0,No,No,0,5,56.5,No,No,17.26,17.26,Low,APPROVE,0
TXN512778,U100879,D202245,2943.15,INR,UPI,Education,Hyderabad,1,No,No,1,14,27.29,No,No,29.04,29.04,Low,APPROVE,0
TXN512779,U100058,D200032,10300.6,INR,Debit Card,Shopping,Delhi,15,No,No,2,8,67.88,No,Yes,16.4,16.4,Low,APPROVE,0
TXN512780,U100449,D202381,7741.33,INR,UPI,Entertainment,Chennai,22,No,No,0,9,29.21,No,No,11.52,11.52,Low,APPROVE,0
TXN512781,U101843,D202281,3800.97,INR,Debit Card,Shopping,Bengaluru,3,No,No,0,6,70.52,No,No,15.74,15.74,Low,APPROVE,0
TXN512782,U100216,D200529,235.06,INR,UPI,Fuel,Hyderabad,22,Yes,No,0,1,53.29,No,No,17.23,17.23,Low,APPROVE,0
TXN512783,U101604,D200886,196.1,INR,Credit Card,Entertainment,Nashik,19,No,No,1,4,10.82,No,No,2.06,2.06,Low,APPROVE,0
TXN512784,U101505,D200818,9698.09,INR,UPI,Entertainment,Delhi,0,No,No,2,5,25.57,No,No,18.61,18.61,Low,APPROVE,0
TXN512785,U100243,D202791,3750.93,INR,UPI,Utilities,Kolkata,5,Yes,No,0,11,81.71,No,No,29.26,29.26,Low,APPROVE,0
TXN512786,U100102,D200427,3554.47,INR,Credit Card,Grocery,Mumbai,15,No,No,0,6,56.63,No,No,6.04,6.04,Low,APPROVE,0
TXN512787,U100516,D201289,1541.18,INR,UPI,Fuel,Kolkata,15,No,No,2,1,52.84,Yes,No,1.14,1.14,Low,APPROVE,0
TXN512788,U101834,D201004,1635.62,INR,UPI,Fuel,Mumbai,5,No,No,0,7,10.69,No,No,0.1,0.1,Low,APPROVE,0
TXN512789,U100263,D201318,2040.71,INR,Net Banking,Travel,Nagpur,14,No,No,0,6,65.32,No,No,4.51,4.51,Low,APPROVE,0
TXN512790,U100240,D201463,1562.22,INR,Credit Card,Food,Nashik,6,No,No,0,13,66.06,No,No,17.03,17.03,Low,APPROVE,0
TXN512791,U101869,D201584,3681.88,INR,UPI,Healthcare,Nagpur,6,No,No,2,14,78.66,No,No,14.35,14.35,Low,APPROVE,0
TXN512792,U100860,D200569,5150.81,INR,Debit Card,Shopping,Hyderabad,11,No,No,0,14,42.05,No,No,10.85,10.85,Low,APPROVE,0
TXN512793,U100733,D200150,914.79,INR,UPI,Healthcare,Chennai,0,No,No,0,11,81.43,No,No,30.53,30.53,Low,APPROVE,0
TXN512794,U101854,D201670,5757.77,INR,Debit Card,Entertainment,Mumbai,1,No,No,0,5,51.29,No,No,13.61,13.61,Low,APPROVE,0
TXN512795,U101252,D200877,2841.42,INR,Debit Card,Fuel,Delhi,16,No,No,1,4,68.41,No,No,4.44,4.44,Low,APPROVE,0
TXN512796,U101475,D200344,2245.06,INR,Net Banking,Education,Hyderabad,16,No,No,0,7,31.57,Yes,No,0.1,0.1,Low,APPROVE,0
TXN512797,U100930,D201659,3251.02,INR,UPI,Travel,Chennai,7,Yes,No,0,8,1.81,No,No,39.04,39.04,Low,APPROVE,0
TXN512798,U100454,D200933,817.12,INR,Debit Card,Education,Ahmedabad,3,No,No,0,13,26.64,No,No,30.62,30.62,Low,APPROVE,0
TXN512799,U100985,D200620,1269.96,INR,Debit Card,Food,Delhi,12,No,No,1,2,9.66,No,No,5.66,5.66,Low,APPROVE,0
TXN512800,U100543,D200149,213.72,INR,UPI,Travel,Kolkata,12,No,No,0,11,30.22,No,No,10.24,10.24,Low,APPROVE,0
TXN512801,U100864,D200744,3565.8,INR,UPI,Food,Kolkata,10,No,No,0,14,2.05,No,No,11.87,11.87,Low,APPROVE,0
TXN512802,U100373,D200266,2409.73,INR,UPI,Utilities,Hyderabad,11,Yes,No,2,11,57.83,No,No,37.94,37.94,Low,APPROVE,0
TXN512803,U101047,D201513,2109.32,INR,Net Banking,Utilities,Chennai,23,No,No,0,14,14.86,No,No,24.3,24.3,Low,APPROVE,0
TXN512804,U101329,D202178,2037.88,INR,UPI,Utilities,Nagpur,13,No,No,0,5,5.39,No,No,0.1,0.1,Low,APPROVE,0
TXN512805,U100373,D200146,3840.52,INR,UPI,Education,Nagpur,20,No,Yes,0,5,57.11,No,No,16.25,16.25,Low,APPROVE,0
TXN512806,U101210,D202650,1221.55,INR,Credit Card,Grocery,Kolkata,0,No,No,0,7,67.72,No,No,12.09,12.09,Low,APPROVE,0
TXN512807,U100960,D200902,3249.83,INR,UPI,Entertainment,Nagpur,8,No,No,0,7,46.93,Yes,No,5.38,5.38,Low,APPROVE,0
TXN512808,U100639,D202422,7519.29,INR,Net Banking,Grocery,Bengaluru,2,No,No,0,6,26.05,No,No,15.51,15.51,Low,APPROVE,0
TXN512809,U100111,D201508,345.28,INR,Net Banking,Utilities,Nashik,6,No,Yes,0,8,50.76,No,No,34.4,34.4,Low,APPROVE,0
TXN512810,U100492,D202551,1909.1,INR,UPI,Shopping,Chennai,14,No,Yes,0,8,61.17,No,No,30.27,30.27,Low,APPROVE,0
TXN512811,U100293,D201242,1048.66,INR,Debit Card,Utilities,Hyderabad,6,No,No,0,8,31.4,No,No,17.71,17.71,Low,APPROVE,0
TXN512812,U100421,D201518,7967.57,INR,Debit Card,Fuel,Chennai,10,No,No,1,11,11.89,No,No,13.77,13.77,Low,APPROVE,0
TXN512813,U100148,D201569,3797.5,INR,UPI,Food,Hyderabad,15,No,No,0,5,86.75,No,No,6.02,6.02,Low,APPROVE,0
TXN512814,U100150,D201284,5370.12,INR,Wallet,Grocery,Mumbai,11,No,No,0,11,44.9,No,No,20.72,20.72,Low,APPROVE,0
TXN512815,U101197,D201011,5366.93,INR,Credit Card,Utilities,Bengaluru,19,No,No,0,6,91.25,No,No,5.3,5.3,Low,APPROVE,0
TXN512816,U101220,D200070,15130.25,INR,Credit Card,Education,Mumbai,23,No,No,0,7,88.15,No,No,4.95,4.95,Low,APPROVE,0
TXN512817,U101278,D202308,3513.71,INR,Debit Card,Fuel,Nagpur,7,Yes,No,1,3,33.55,No,No,22.27,22.27,Low,APPROVE,0
TXN512818,U101437,D200695,1016.01,INR,UPI,Food,Kolkata,12,No,No,1,4,20.02,No,No,4.91,4.91,Low,APPROVE,0
TXN512819,U100167,D201668,3961.24,INR,UPI,Gaming,Kolkata,1,Yes,No,0,11,23.5,No,No,42.78,42.78,Medium,HOLD,0
TXN512820,U101105,D201818,1604.98,INR,Credit Card,Travel,Delhi,7,No,No,1,13,73.13,No,No,11.28,11.28,Low,APPROVE,0
TXN512821,U100069,D200860,3745.13,INR,UPI,Entertainment,Bengaluru,14,No,No,0,5,29.59,No,No,0.1,0.1,Low,APPROVE,0
TXN512822,U101860,D201434,2569.13,INR,Wallet,Food,Nashik,11,No,Yes,0,13,72.64,Yes,No,29.73,29.73,Low,APPROVE,0
TXN512823,U100425,D201439,1003.41,INR,UPI,Fuel,Pune,4,Yes,No,0,5,70.15,No,No,30.17,30.17,Low,APPROVE,0
TXN512824,U101425,D202281,1988.04,INR,Credit Card,Healthcare,Chennai,1,Yes,No,0,3,59.31,No,No,32.46,32.46,Low,APPROVE,0
TXN512825,U101978,D201038,413.63,INR,UPI,Grocery,Ahmedabad,11,No,No,1,14,61.67,No,No,15.62,15.62,Low,APPROVE,0
TXN512826,U100524,D202664,1717.96,INR,Debit Card,Grocery,Kolkata,5,Yes,No,1,3,99.24,No,No,18.67,18.67,Low,APPROVE,0
TXN512827,U101654,D201377,2092.11,INR,UPI,Food,Mumbai,7,No,Yes,0,10,55.67,Yes,No,30.51,30.51,Low,APPROVE,0
TXN512828,U100211,D200482,648.64,INR,Debit Card,Shopping,Pune,3,No,Yes,1,2,44.17,No,No,28.26,28.26,Low,APPROVE,0
TXN512829,U100101,D201461,1541.57,INR,Debit Card,Education,Mumbai,9,No,No,0,1,25.23,No,No,0.1,0.1,Low,APPROVE,0
TXN512830,U101812,D201043,18624.63,INR,Credit Card,Gaming,Bengaluru,15,Yes,No,0,8,93.5,No,No,30.71,30.71,Low,APPROVE,0
TXN512831,U101731,D202807,4325.39,INR,UPI,Grocery,Chennai,7,No,No,0,2,85.77,No,Yes,4.3,4.3,Low,APPROVE,0
TXN512832,U101612,D202519,630.31,INR,Credit Card,Entertainment,Pune,15,No,No,0,8,2.4,No,No,19.38,19.38,Low,APPROVE,0
TXN512833,U101361,D200161,1609.7,INR,UPI,Shopping,Hyderabad,22,No,No,1,13,49.01,No,No,22.11,22.11,Low,APPROVE,0
TXN512834,U100332,D200638,842.34,INR,Net Banking,Gaming,Bengaluru,6,No,No,0,1,45.25,No,No,5.11,5.11,Low,APPROVE,0
TXN512835,U100204,D201057,6098.9,INR,UPI,Shopping,Nagpur,23,No,No,1,2,89.95,No,No,0.1,0.1,Low,APPROVE,0
TXN512836,U101510,D201453,1056.39,INR,UPI,Food,Hyderabad,11,No,No,0,13,6.08,No,No,14.28,14.28,Low,APPROVE,0
TXN512837,U100228,D200730,1491.02,INR,Net Banking,Utilities,Hyderabad,6,No,No,0,1,87.83,No,No,5.31,5.31,Low,APPROVE,0
TXN512838,U101212,D202801,6899.87,INR,UPI,Travel,Nashik,16,No,No,0,8,46.36,No,No,18.03,18.03,Low,APPROVE,0
TXN512839,U101122,D201044,3534.46,INR,Credit Card,Utilities,Kolkata,14,No,No,1,2,14.39,No,No,0.1,0.1,Low,APPROVE,0
TXN512840,U101957,D202784,2088.72,INR,Debit Card,Grocery,Nashik,13,Yes,No,0,5,8.94,Yes,No,20.36,20.36,Low,APPROVE,0
TXN512841,U101959,D202214,2578.69,INR,UPI,Education,Bengaluru,4,No,No,0,12,93.0,No,No,21.58,21.58,Low,APPROVE,0
TXN512842,U101434,D200171,1170.57,INR,Credit Card,Fuel,Ahmedabad,1,No,No,1,12,4.57,No,No,31.19,31.19,Low,APPROVE,0
TXN512843,U100953,D202870,12647.24,INR,UPI,Travel,Nagpur,4,Yes,No,1,3,82.37,No,No,33.23,33.23,Low,APPROVE,0
TXN512844,U101753,D200198,841.5,INR,Debit Card,Utilities,Chennai,4,No,No,1,3,60.68,No,No,2.91,2.91,Low,APPROVE,0
TXN512845,U100459,D202097,3834.95,INR,UPI,Education,Mumbai,5,No,No,1,1,4.37,No,No,5.21,5.21,Low,APPROVE,0
TXN512846,U101217,D201465,4706.09,INR,UPI,Entertainment,Bengaluru,13,No,No,1,5,74.09,No,No,5.93,5.93,Low,APPROVE,0
TXN512847,U100554,D200329,13873.88,INR,Wallet,Food,Kolkata,21,No,No,0,3,8.56,No,No,0.76,0.76,Low,APPROVE,0
TXN512848,U100889,D200293,2081.95,INR,UPI,Travel,Bengaluru,5,Yes,Yes,0,6,80.7,No,No,38.73,38.73,Low,APPROVE,0
TXN512849,U100635,D202327,830.31,INR,Credit Card,Shopping,Pune,12,No,No,0,10,76.36,No,No,13.97,13.97,Low,APPROVE,0
TXN512850,U101043,D200363,3626.82,INR,Debit Card,Utilities,Nagpur,6,No,No,0,7,10.05,No,No,3.14,3.14,Low,APPROVE,0
TXN512851,U100930,D202618,977.42,INR,Credit Card,Fuel,Mumbai,17,No,No,0,14,7.91,No,No,14.2,14.2,Low,APPROVE,0
TXN512852,U100310,D200153,1172.17,INR,UPI,Shopping,Bengaluru,3,Yes,No,1,8,6.26,Yes,No,43.81,43.81,Medium,HOLD,0
TXN512853,U100841,D201754,615.56,INR,Credit Card,Education,Hyderabad,4,Yes,No,0,9,40.96,No,No,47.05,47.05,Medium,HOLD,0
TXN512854,U101863,D202993,1066.3,INR,UPI,Gaming,Hyderabad,14,No,No,0,11,1.16,Yes,Yes,10.19,10.19,Low,APPROVE,0
TXN512855,U100679,D201663,1967.51,INR,UPI,Food,Ahmedabad,22,No,No,1,5,29.53,No,No,5.53,5.53,Low,APPROVE,0
TXN512856,U101581,D200697,819.23,INR,UPI,Travel,Chennai,1,No,No,0,6,35.91,No,No,20.66,20.66,Low,APPROVE,0
TXN512857,U100995,D201441,1397.24,INR,Debit Card,Gaming,Delhi,7,No,Yes,0,2,71.63,No,No,12.86,12.86,Low,APPROVE,0
TXN512858,U101758,D200271,5087.42,INR,Credit Card,Shopping,Ahmedabad,17,No,No,0,14,36.59,No,No,8.96,8.96,Low,APPROVE,0
TXN512859,U100078,D202490,3334.27,INR,Net Banking,Grocery,Bengaluru,20,No,No,0,2,55.73,No,No,4.56,4.56,Low,APPROVE,0
TXN512860,U101193,D200512,5916.83,INR,UPI,Travel,Kolkata,1,Yes,Yes,1,2,36.01,No,No,42.0,42.0,Medium,HOLD,0
TXN512861,U101937,D200808,5418.52,INR,UPI,Utilities,Bengaluru,1,No,No,1,8,27.18,No,No,48.41,48.41,Medium,HOLD,0
TXN512862,U100245,D202459,3004.0,INR,Debit Card,Gaming,Nashik,17,No,No,1,13,91.37,No,No,21.35,21.35,Low,APPROVE,0
TXN512863,U100782,D201038,1808.23,INR,Credit Card,Utilities,Delhi,6,No,No,0,12,27.72,No,No,18.51,18.51,Low,APPROVE,0
TXN512864,U100471,D202127,2431.88,INR,Debit Card,Food,Hyderabad,13,No,No,1,10,86.1,No,No,18.16,18.16,Low,APPROVE,0
TXN512865,U101122,D202733,1163.09,INR,UPI,Fuel,Nashik,4,No,No,0,12,84.55,No,No,26.75,26.75,Low,APPROVE,0
TXN512866,U100321,D200543,801.27,INR,UPI,Education,Pune,8,No,No,0,14,66.54,No,No,13.04,13.04,Low,APPROVE,0
TXN512867,U100140,D201608,6090.72,INR,UPI,Utilities,Delhi,13,Yes,No,0,7,56.16,No,No,22.03,22.03,Low,APPROVE,0
TXN512868,U101132,D202136,5450.49,INR,Wallet,Shopping,Hyderabad,3,No,Yes,0,1,91.56,No,No,38.44,38.44,Low,APPROVE,0
TXN512869,U100312,D200970,3633.63,INR,Credit Card,Gaming,Hyderabad,0,No,No,0,2,1.49,No,No,36.73,36.73,Low,APPROVE,0
TXN512870,U101672,D202301,2024.39,INR,UPI,Gaming,Delhi,7,No,No,0,13,46.7,No,No,12.19,12.19,Low,APPROVE,0
TXN512871,U101144,D200745,3239.23,INR,UPI,Gaming,Kolkata,21,No,No,0,6,59.79,No,No,0.78,0.78,Low,APPROVE,0
TXN512872,U100098,D202186,6451.99,INR,Credit Card,Travel,Pune,14,No,No,0,8,21.69,No,No,12.21,12.21,Low,APPROVE,0
TXN512873,U101601,D200709,689.87,INR,Debit Card,Gaming,Delhi,18,Yes,No,1,13,42.39,No,No,36.84,36.84,Low,APPROVE,0
TXN512874,U100493,D201313,2115.7,INR,UPI,Entertainment,Nashik,9,No,Yes,0,7,78.58,No,No,22.57,22.57,Low,APPROVE,0
TXN512875,U101167,D200305,8920.89,INR,UPI,Travel,Pune,22,No,No,0,10,96.98,No,No,14.37,14.37,Low,APPROVE,0
TXN512876,U100109,D200171,2885.2,INR,Debit Card,Gaming,Kolkata,16,No,No,0,3,88.75,No,No,20.04,20.04,Low,APPROVE,0
TXN512877,U100483,D202573,5624.65,INR,UPI,Food,Hyderabad,1,No,No,1,11,15.04,No,No,20.23,20.23,Low,APPROVE,0
TXN512878,U100129,D200327,14748.22,INR,Credit Card,Utilities,Bengaluru,4,No,No,1,12,32.13,No,No,25.08,25.08,Low,APPROVE,0
TXN512879,U101423,D200152,9020.72,INR,Credit Card,Entertainment,Nashik,14,No,No,0,8,77.77,No,No,19.12,19.12,Low,APPROVE,0
TXN512880,U100839,D202755,681.95,INR,UPI,Education,Hyderabad,9,No,No,0,10,57.38,No,No,13.44,13.44,Low,APPROVE,0
TXN512881,U100505,D200606,8177.25,INR,UPI,Food,Chennai,17,Yes,Yes,1,4,86.4,No,No,38.3,38.3,Low,APPROVE,0
TXN512882,U100768,D202900,3754.41,INR,Credit Card,Fuel,Hyderabad,23,No,No,0,6,78.92,No,No,0.1,0.1,Low,APPROVE,0
TXN512883,U100209,D201772,7832.6,INR,Debit Card,Gaming,Kolkata,12,No,No,1,2,67.56,No,No,20.8,20.8,Low,APPROVE,0
TXN512884,U101781,D201439,162.1,INR,Net Banking,Fuel,Nagpur,20,No,No,0,4,35.39,No,No,4.0,4.0,Low,APPROVE,0
TXN512885,U100360,D200310,5294.83,INR,Debit Card,Education,Hyderabad,13,No,No,1,1,53.71,No,No,0.1,0.1,Low,APPROVE,0
TXN512886,U100153,D202637,3591.56,INR,UPI,Travel,Pune,2,No,Yes,0,14,7.37,No,No,43.69,43.69,Medium,HOLD,0
TXN512887,U101963,D202779,3945.2,INR,UPI,Grocery,Mumbai,5,No,No,0,13,78.73,No,No,11.91,11.91,Low,APPROVE,0
TXN512888,U101668,D200408,781.03,INR,Credit Card,Healthcare,Bengaluru,19,No,No,0,11,72.13,No,No,15.78,15.78,Low,APPROVE,0
TXN512889,U100532,D200718,3370.46,INR,Credit Card,Fuel,Delhi,22,No,No,0,11,36.92,No,No,11.58,11.58,Low,APPROVE,0
TXN512890,U101570,D202231,4929.77,INR,UPI,Travel,Delhi,22,No,No,1,1,87.28,No,No,2.6,2.6,Low,APPROVE,0
TXN512891,U101383,D200626,12887.64,INR,UPI,Education,Hyderabad,20,No,No,1,5,68.63,No,No,5.02,5.02,Low,APPROVE,0
TXN512892,U100309,D201147,4195.28,INR,Debit Card,Utilities,Mumbai,11,No,No,0,8,73.94,No,No,17.41,17.41,Low,APPROVE,0
TXN512893,U100473,D200237,4673.38,INR,UPI,Education,Kolkata,4,No,Yes,0,3,48.8,No,Yes,26.61,26.61,Low,APPROVE,0
TXN512894,U100735,D201643,2526.89,INR,UPI,Grocery,Chennai,19,Yes,No,0,1,57.65,No,No,13.84,13.84,Low,APPROVE,0
TXN512895,U100635,D202453,625.95,INR,Debit Card,Education,Delhi,8,Yes,No,0,3,70.54,No,No,16.49,16.49,Low,APPROVE,0
TXN512896,U101775,D201582,5457.91,INR,Debit Card,Utilities,Chennai,6,No,Yes,1,14,6.43,No,No,25.49,25.49,Low,APPROVE,0
TXN512897,U101969,D201221,2625.66,INR,Net Banking,Healthcare,Pune,21,No,No,2,11,71.46,No,No,18.19,18.19,Low,APPROVE,0
TXN512898,U100875,D200562,10690.96,INR,UPI,Travel,Delhi,18,No,No,1,2,58.28,No,No,0.1,0.1,Low,APPROVE,0
TXN512899,U100299,D202629,1188.69,INR,Credit Card,Gaming,Delhi,4,No,No,0,9,1.72,No,No,24.05,24.05,Low,APPROVE,0
TXN512900,U100340,D200086,4704.36,INR,UPI,Grocery,Chennai,3,Yes,No,1,6,66.07,No,No,34.37,34.37,Low,APPROVE,0
TXN512901,U101027,D201098,2090.8,INR,UPI,Healthcare,Hyderabad,20,No,No,0,6,88.37,No,No,3.1,3.1,Low,APPROVE,0
TXN512902,U100634,D201755,10109.19,INR,Credit Card,Travel,Chennai,17,No,No,0,5,61.72,No,No,10.49,10.49,Low,APPROVE,0
TXN512903,U100553,D202837,1318.27,INR,Credit Card,Shopping,Chennai,4,No,No,0,13,29.79,No,Yes,24.09,24.09,Low,APPROVE,0
TXN512904,U101192,D200744,2991.06,INR,Wallet,Healthcare,Pune,6,No,No,1,3,24.85,No,No,0.1,0.1,Low,APPROVE,0
TXN512905,U100419,D201979,2097.65,INR,UPI,Travel,Mumbai,12,Yes,No,2,10,31.72,No,No,30.26,30.26,Low,APPROVE,0
TXN512906,U101303,D200369,8804.05,INR,UPI,Gaming,Bengaluru,15,No,No,0,7,71.03,No,No,0.59,0.59,Low,APPROVE,0
TXN512907,U100736,D201763,4092.82,INR,UPI,Utilities,Nagpur,10,Yes,No,1,9,50.92,No,No,31.99,31.99,Low,APPROVE,0
TXN512908,U100388,D201941,373.09,INR,Net Banking,Education,Mumbai,2,No,No,1,8,62.33,No,No,23.39,23.39,Low,APPROVE,0
TXN512909,U101208,D202947,905.59,INR,Credit Card,Entertainment,Hyderabad,3,No,No,1,5,65.97,No,No,16.06,16.06,Low,APPROVE,0
TXN512910,U101346,D202091,219.36,INR,UPI,Gaming,Mumbai,16,Yes,No,0,4,61.97,No,No,17.95,17.95,Low,APPROVE,0
TXN512911,U100010,D201320,5084.73,INR,UPI,Shopping,Pune,8,No,No,1,4,28.2,No,No,6.27,6.27,Low,APPROVE,0
TXN512912,U101708,D201790,140.76,INR,UPI,Travel,Mumbai,18,No,No,1,1,13.31,No,No,5.12,5.12,Low,APPROVE,0
TXN512913,U100607,D200465,4495.97,INR,Debit Card,Healthcare,Ahmedabad,12,No,No,0,2,25.93,Yes,Yes,22.4,22.4,Low,APPROVE,0
TXN512914,U100277,D200912,1833.66,INR,UPI,Gaming,Hyderabad,11,No,No,0,12,5.59,No,No,13.45,13.45,Low,APPROVE,0
TXN512915,U101162,D200472,9019.06,INR,UPI,Entertainment,Nagpur,21,No,No,0,4,83.19,No,No,2.09,2.09,Low,APPROVE,0
TXN512916,U101017,D201296,944.16,INR,UPI,Education,Mumbai,16,No,Yes,0,11,82.05,Yes,No,25.68,25.68,Low,APPROVE,0
TXN512917,U101701,D200172,1491.32,INR,Credit Card,Gaming,Pune,12,No,No,2,4,93.11,No,No,0.8,0.8,Low,APPROVE,0
TXN512918,U101722,D200235,2928.1,INR,UPI,Entertainment,Ahmedabad,20,No,No,0,11,8.26,No,No,15.58,15.58,Low,APPROVE,0
TXN512919,U101109,D201069,800.3,INR,UPI,Grocery,Ahmedabad,10,No,No,0,10,90.69,No,No,16.85,16.85,Low,APPROVE,0
TXN512920,U101923,D201678,2353.0,INR,UPI,Healthcare,Delhi,9,No,No,2,1,41.57,No,No,7.52,7.52,Low,APPROVE,0
TXN512921,U100230,D200232,904.86,INR,UPI,Shopping,Nashik,20,No,No,2,12,46.3,No,No,19.94,19.94,Low,APPROVE,0
TXN512922,U101474,D202464,4578.2,INR,Credit Card,Fuel,Chennai,4,No,No,2,4,46.43,No,No,18.98,18.98,Low,APPROVE,0
TXN512923,U100137,D201968,5244.15,INR,UPI,Entertainment,Nashik,16,No,No,1,4,97.59,No,No,0.1,0.1,Low,APPROVE,0
TXN512924,U100996,D200265,7156.41,INR,Debit Card,Utilities,Hyderabad,22,No,No,0,8,2.51,No,No,37.99,37.99,Low,APPROVE,0
TXN512925,U100530,D202237,837.74,INR,UPI,Healthcare,Hyderabad,20,No,No,0,1,60.9,No,No,3.74,3.74,Low,APPROVE,0
TXN512926,U101361,D202404,6366.48,INR,UPI,Grocery,Bengaluru,0,Yes,No,0,14,26.77,No,No,68.17,68.17,Medium,HOLD,1
TXN512927,U101179,D200138,510.77,INR,Credit Card,Utilities,Pune,15,No,No,0,1,99.03,No,No,5.42,5.42,Low,APPROVE,0
TXN512928,U100606,D200546,666.66,INR,Net Banking,Utilities,Nagpur,7,No,No,0,12,62.57,No,No,12.72,12.72,Low,APPROVE,0
TXN512929,U101040,D201528,3367.39,INR,Credit Card,Education,Chennai,21,No,No,0,3,2.66,No,No,3.92,3.92,Low,APPROVE,0
TXN512930,U100791,D201505,625.21,INR,UPI,Travel,Delhi,22,Yes,No,0,5,69.77,No,No,18.27,18.27,Low,APPROVE,0
TXN512931,U101920,D201365,8427.58,INR,UPI,Grocery,Bengaluru,19,Yes,Yes,0,1,51.19,No,No,38.47,38.47,Low,APPROVE,0
TXN512932,U101284,D202932,6020.05,INR,Debit Card,Fuel,Hyderabad,16,No,No,0,8,90.14,No,No,11.25,11.25,Low,APPROVE,0
TXN512933,U101183,D201952,26496.18,INR,UPI,Education,Nagpur,7,No,No,1,13,78.06,No,No,14.59,14.59,Low,APPROVE,0
TXN512934,U101332,D200072,1589.81,INR,UPI,Shopping,Hyderabad,13,No,No,1,8,73.09,No,No,17.24,17.24,Low,APPROVE,0
TXN512935,U100080,D200162,4296.76,INR,Debit Card,Food,Hyderabad,16,Yes,No,0,5,22.52,No,No,20.69,20.69,Low,APPROVE,0
TXN512936,U100696,D200222,2782.13,INR,Net Banking,Utilities,Mumbai,8,No,No,0,11,83.83,No,No,9.82,9.82,Low,APPROVE,0
TXN512937,U100212,D201997,2250.75,INR,UPI,Grocery,Chennai,5,No,Yes,1,13,97.84,No,No,31.83,31.83,Low,APPROVE,0
TXN512938,U101450,D200184,11591.94,INR,Debit Card,Travel,Pune,20,No,No,1,3,59.76,Yes,No,4.85,4.85,Low,APPROVE,0
TXN512939,U101365,D200094,1848.66,INR,Debit Card,Travel,Chennai,1,No,No,0,14,18.33,No,No,23.37,23.37,Low,APPROVE,0
TXN512940,U101382,D200683,2646.41,INR,Credit Card,Healthcare,Nagpur,23,No,No,0,11,64.94,No,No,15.14,15.14,Low,APPROVE,0
TXN512941,U101702,D200975,4510.18,INR,UPI,Gaming,Hyderabad,18,Yes,No,0,5,72.42,No,No,19.45,19.45,Low,APPROVE,0
TXN512942,U101953,D202701,6904.41,INR,Debit Card,Shopping,Ahmedabad,12,No,No,1,12,16.97,No,No,13.06,13.06,Low,APPROVE,0
TXN512943,U100205,D201314,1256.22,INR,UPI,Utilities,Nashik,9,No,No,0,7,23.2,Yes,No,1.48,1.48,Low,APPROVE,0
TXN512944,U101359,D202544,7445.49,INR,Debit Card,Entertainment,Chennai,23,No,No,0,2,47.52,No,No,0.1,0.1,Low,APPROVE,0
TXN512945,U101284,D200060,5200.99,INR,UPI,Shopping,Chennai,9,Yes,No,1,3,80.88,No,No,22.44,22.44,Low,APPROVE,0
TXN512946,U101809,D202908,2697.85,INR,UPI,Grocery,Chennai,14,Yes,No,1,2,85.1,No,No,18.77,18.77,Low,APPROVE,0
TXN512947,U100899,D202119,1691.27,INR,UPI,Healthcare,Pune,4,No,No,0,12,73.71,No,No,28.67,28.67,Low,APPROVE,0
TXN512948,U100747,D201460,10937.5,INR,UPI,Travel,Kolkata,19,No,No,0,12,3.27,No,No,12.71,12.71,Low,APPROVE,0
TXN512949,U101266,D200481,10545.57,INR,UPI,Shopping,Delhi,6,No,No,0,10,54.83,Yes,No,11.05,11.05,Low,APPROVE,0
TXN512950,U101755,D200114,928.47,INR,Debit Card,Entertainment,Delhi,12,No,No,0,12,22.92,No,No,16.08,16.08,Low,APPROVE,0
TXN512951,U100876,D201229,593.88,INR,Debit Card,Education,Kolkata,19,No,No,2,13,87.32,No,No,16.22,16.22,Low,APPROVE,0
TXN512952,U101882,D200910,2584.06,INR,Wallet,Utilities,Chennai,20,Yes,No,0,12,69.82,Yes,No,27.73,27.73,Low,APPROVE,0
TXN512953,U100581,D200553,733.68,INR,Credit Card,Travel,Delhi,10,No,Yes,1,10,92.58,No,No,27.99,27.99,Low,APPROVE,0
TXN512954,U100394,D201905,1210.19,INR,UPI,Grocery,Hyderabad,20,No,No,0,7,79.47,No,No,3.47,3.47,Low,APPROVE,0
